В парламенте Еврейской автономии рассматриваются изменения в областной закон о мерах по привлечению медицинских работников для работы в медучреждениях автономии. Поправки предусматривают расширение перечня категорий врачей, имеющих право на меры поддержки за счет областного бюджета.  Читать полностью: https://www.dvnovosti.ru/eao/2019/02/01/94719/№%:№%:2019-02-01 08:14:34№%:№%:89507937
В пяти районах Хабаровского края животных начнут прививать от ящура. Вакцинировать будут свиней в районе очага заражения. В Хабаровск будет доставлено 39 тысяч доз вакцины для профилактики заболевания.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94711/№%:№%:2019-02-01 08:04:21№%:№%:89507937
Пьяный 40-летний житель города Амурска спускался по подъездной лестнице. Ему навстречу поднимался другой мужчина, которого злоумышленник по неизвестным причинам принял за личного врага. А на случай встречи с недоброжелателями амурчанин носил с собой нож.  Читать полностью: https://www.dvnovosti.ru/incidents/2019/02/01/94717/№%:№%:2019-02-01 07:59:15№%:№%:89507937
В Хабаровске продолжаются работы над возведением элитной школы в Волочаевском городке. Затраты на строительство объекта составят порядка 970 миллионов рублей. Кроме того, позднее будет объявлен тендер на закупку оборудования для образовательного учреждения.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94714/№%:№%:2019-02-01 07:54:04№%:№%:89507937
В Хабаровском крае дан старт краевому этапу XVII Всероссийского конкурса «Лучший урок письма-2019», организованному Почтой России совместно с министерством образования и науки Хабаровского края.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94713/№%:№%:2019-02-01 07:37:59№%:№%:89507937
Несколько дней назад глава города Сергей Кравчук объявил о сокращении на десять процентов трат на нужды администрации. Позже вышло и постановление по этому поводу. Оказалось, что мэр не тронул зарплаты своих чиновников, зато урезал сумму на подписку газет и журналов, а также снизил расходы на ГСМ и текущий ремонт.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94712/№%:№%:2019-02-01 07:37:58№%:№%:89507937
В Хабаровском крае действует уже 23 ледовые переправы. За минувшую неделю на территории Хабаровского края сотрудники Государственной инспекции по маломерным судам МЧС России провели освидетельствование еще трех ледовых переправ.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94705/№%:№%:2019-02-01 07:32:54№%:№%:89507937
Обвиняемый создал сеть коммерческих предприятий без намерения осуществлять законную деятельность. Он изготавливал поддельные платежные поручения, не являющиеся ценными бумагами. В процессе своей противоправной деятельности использовал расчетные счета предпринимателей, зарегистрированных на подставных лиц.  Читать полностью: https://www.dvnovosti.ru/incidents/2019/02/01/94710/№%:№%:2019-02-01 07:22:36№%:№%:89507937
Четких сроков до завершения перехода путешественник перед собой не ставил.  Читать полностью: https://www.dvnovosti.ru/komsomolsk/2019/02/01/94708/№%:№%:2019-02-01 07:12:04№%:№%:89507937
В дежурную часть отдела МВД России по Советско-Гаванскому району обратился 62-летний житель города Советская Гавань. Мужчина сообщил, что с его банковской карты похищены денежные средства. Хищение денежных средств он обнаружил после того, как проверил баланс своей карты.  Читать полностью: https://www.dvnovosti.ru/incidents/2019/02/01/94709/№%:№%:2019-02-01 07:12:04№%:№%:89507937
Школьники из многодетных семей смогут воспользоваться льготным проездом. Для этого решаем вопрос с оборудованием автобусов специальными считывающими устройствами.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94703/№%:№%:2019-02-01 07:06:50№%:№%:89507937
Самый высокий показатель — у Хабаровска, где цены на жилье выросли на 17,7%.  Читать полностью: https://www.dvnovosti.ru/komsomolsk/2019/02/01/94706/№%:№%:2019-02-01 06:41:35№%:№%:89507937
После девяти вечера в одном из компьютерных клубов на улице Краснореченской инспекторы по делам несовершеннолетних УМВД России по городу Хабаровску обнаружили троих подростков. Ребята увлеченно играли в компьютерные игры.  Читать полностью: https://www.dvnovosti.ru/incidents/2019/02/01/94704/№%:№%:2019-02-01 06:36:19№%:№%:89507937
Охинцы смогут летать прямым рейсом в Хабаровск. Билеты на февраль уже раскупили. Спрос на прямые рейсы у жителей самого северного города Сахалина довольно высокий.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94698/№%:№%:2019-02-01 06:30:59№%:№%:89507937
Вряд ли в России найдутся люди, не знающие ансамбля «Березка». Красавицы-лебедушки, плывущие в хороводе, давно уже стали символом России, символом женственности. Не так давно о «Березке» был даже снят художественный сериал, который побил все рейтинги популярности на телеканале «Россия 1».  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94693/№%:№%:2019-02-01 06:05:29№%:№%:89507937
Ранее детский омбудсмен выступила с инициативой проверять на стрессоустойчивость будущих воспитателей, комментируя информацию о том, что воспитатель в одном из детских садов якобы связывала детей и заклеивала им рты скотчем.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94697/№%:№%:2019-02-01 05:33:37№%:№%:89507937
Молодой парень 22 лет от роду вернулся после тюрьмы в Вяземский, чтобы жить у своей родной бабушки и ухаживать за ней. В один из дней преступник напился и ударил пожилую женщину кулаком в голову, а потом столкнул ее в погреб и поджег дом.  Читать полностью: https://www.dvnovosti.ru/incidents/2019/02/01/94700/№%:№%:2019-02-01 05:23:40№%:№%:89507937
Мэр Хабаровска Сергей Кравчук прокомментировал ситуацию с отстранением от работы Олега Гроо. Главного дорожника города Следственный комитет обвиняет в воспрепятствовании законной предпринимательской деятельности.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94699/№%:№%:2019-02-01 05:23:38№%:№%:89507937
На данный момент на портал, созданном Министерством развития Дальнего Востока совместно с ВЦИОМ, поступило 8626 предложений от россиян. Жители Хабаровского края оставили на сайте 1581 сообщение с предложениями, выведя, таким образом, свой регион в топ самых активных.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94687/№%:№%:2019-02-01 05:07:59№%:№%:89507937
Ежегодно "черные лесорубы" на сотни миллионов рублей вырубают тайгу в Хабаровском крае. Среди них встречаются и местные жители, и китайцы. Однако в последние годы количество нарушителей закона из Поднебесной становится меньше.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94696/№%:№%:2019-02-01 04:57:45№%:№%:89507937
В Хабаровском крае с гранатометчиками ВВО проведена тренировка по обороне полевого лагеря. При проведении боевых стрельб активно применялся опыт современных вооруженных конфликтов, в частности, была смоделирована ситуация по нападению условного противника с применением бронированного автомобиля, который попытался протаранить КПП полевого лагеря.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94685/№%:№%:2019-02-01 04:37:11№%:№%:89507937
ЕАО 85 лет. И все эти годы описаны, нарисованы, зарифмованы в творениях, ставшими документами эпохи. Доказательство тому новая выставка, которая начала работать в читальном зале Областной библиотеки.  Читать полностью: https://www.dvnovosti.ru/eao/2019/02/01/94695/№%:№%:2019-02-01 04:37:11№%:№%:89507937
Согласно новому законопроекту, в границы ТОР будут включены поверхности водных объектов, что позволит резиднетам осуществлять рекреационную деятельность, строить гидротехнические сооружения и т.д.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94694/№%:№%:2019-02-01 04:26:39№%:№%:89507937
Следователями Управления на транспорте МВД России по ДФО окончено расследование уголовного дела, возбужденного в отношении четырех участников организованной группы, осуществлявшей незаконный сбыт наркотических средств синтетической группы на территории Хабаровского и Приморского краев.  Читать полностью: https://www.dvnovosti.ru/incidents/2019/02/01/94692/№%:№%:2019-02-01 04:11:18№%:№%:89507937
Из-за упрямства двух автолюбителей сегодня утром «стояла» главная улица Хабаровска. Два внедорожника столкнулись накануне поздним вечером, но до сих пор не хотят разъезжаться из-за разногласий в оформлении.  Читать полностью: https://www.dvnovosti.ru/incidents/2019/02/01/94688/№%:№%:2019-02-01 04:00:57№%:№%:89507937
На реализацию здравоохранение края в 2019 году планируется направить 989 миллионов рублей. Дополнительные расходы, предусмотренные проектом, составляют 816,9 миллионов рублей, в том числе 759 миллионов из федерального бюджета, 57,9 миллионов за счет средств краевого бюджета.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94691/№%:№%:2019-02-01 04:00:56№%:№%:89507937
Сын Геннадия Курочкина, бывшего заместителя мэра Хабаровска, ни разу не заплатил алименты своей дочери от прошлого брака. После того как долг перевалил за полмиллиона, суд лишил мужчину родительских прав.  Читать полностью: https://www.dvnovosti.ru/khab/2019/02/01/94662/№%:№%:2019-02-01 04:00:55№%:№%:89507937
Работы Дмитрия Душкина, созданные из гофрированного картона, впервые экспонируются в музее.  Читать полностью: https://www.dvnovosti.ru/komsomolsk/2019/02/01/94668/№%:№%:2019-02-01 03:50:45№%:№%:89507937
