«На обед по 2-3 крошки хлеба»: казанцы рассказали, как выживали в блокадном Ленинграде  А мы сейчас хлеб в мусор выбрасываем...  Подробнее: http://prokazan.ru/news/view/130397/№%:№%:2019-01-31 17:00:10№%:№%:27126289
Невероятный ролик о новогодней Казани 😍№%:№%:2019-02-01 14:00:10№%:№%:27126289
На озере Верхний Кабан начали бурить лунки для задыхающихся рыб   Читать - http://prokazan.ru/news/view/130407/№%:№%:2019-02-01 13:40:00№%:№%:27126289
В Татарстане владельцы коттеджа сливали сточные воды прямо на дорогу   Читать - https://vk.cc/8ZvtlY№%:№%:2019-02-01 13:20:00№%:№%:27126289
В здоровом теле здоровый дух 💪  Большое Голубое озеро Фото: [id82056|Евгений Кобак]№%:№%:2019-02-01 13:00:09№%:№%:27126289
В Казани из-за взятки в 250 тыс руб пойман адвокат. По делу мертвой массажистки  Читать - http://prokazan.ru/news/view/130408/№%:№%:2019-02-01 12:45:00№%:№%:27126289
Свыше половины насмерть сбитых пешеходов в Татарстане - предпенсионного возраста   Еще данные об авариях в прошлом году - http://prokazan.ru/auto/view/79776/№%:№%:2019-02-01 12:30:02№%:№%:27126289
№%:№%:2019-02-01 12:00:05№%:№%:27126289
Не у нас  В России в больнице врачом по поддельному диплому работал мужчина, который 20 лет назад расчленил сверстника, а потом выпил его кровь...   Сейчас мужчину вновь задержали. Жуткая история - https://vk.cc/8Zv6Yn№%:№%:2019-02-01 11:40:00№%:№%:27126289
МВД не смогло вовремя запустить проверку ОСАГО в РТ с помощью дорожных камер  Читать - http://prokazan.ru/auto/view/79775/№%:№%:2019-02-01 11:20:00№%:№%:27126289
Сосед делает ремонт в многоквартирном новом доме. По звуку рушит стены, выносит мусор с кусками бетона,соединил балкон с жилым помещением. Боюсь не скажется ли это на устойчивости конструкции дома ( такой ремонт не он один делает) Со мной обсуждать отказался. Куда обратиться , для того чтоб проверили безопасность строительно-ремонтных работ? Анон.№%:№%:2019-02-01 11:00:04№%:№%:27126289
В Нижнекамске дети бизнесмена выложили «ковер» из денег в квартире   Смотреть видео - https://vk.cc/8ZusVS№%:№%:2019-02-01 10:40:00№%:№%:27126289
Казанский дворник убирает в шесть раз больше снега, чем в Москве   Читать - http://prokazan.ru/news/view/130405/№%:№%:2019-02-01 10:20:00№%:№%:27126289
Сегодня своё 77-летие отмечает Народный артист РСФСР Лев Лещенко  Лови подборку его самых известных песен 🎤№%:№%:2019-02-01 10:00:14№%:№%:27126289
Налоги, индексация выплат и транспорт: что изменится в России с февраля?  Подробнее - https://vk.cc/8ZtrMF№%:№%:2019-02-01 09:40:00№%:№%:27126289
Дочь активистки, обыски по делу которой проходили и в Казани, умерла в больнице    Читать - http://prokazan.ru/news/view/130399/№%:№%:2019-02-01 09:20:00№%:№%:27126289
Казанские школьники смогут поучаствовать в конкурсе проекта «Велодобро»  Сбор старых и ненужных велосипедов будет проходить во всех школах Казани. Каждый, кто принесет в свою школу старый велосипед до 28 февраля, получит шанс выиграть ценный приз.   Напомним, активисты проекта «Велодобро» собирают старые и неиспользуемые велосипеды и комплектующие к ним, ремонтируют, а затем дарят их детям из семей, попавших в трудную жизненную ситуацию, детям-сиротам и детям, оставшимся без попечения родителей.№%:№%:2019-02-01 09:00:05№%:№%:27126289
Если пропустили новость   У жителей России появилась возможность узнать свой кредитный рейтинг  Читать - https://vk.cc/8ZhFga№%:№%:2019-02-01 08:30:01№%:№%:27126289
Казанцы ждут автобус на Советской площади№%:№%:2019-02-01 08:00:04№%:№%:27126289
Доброе утро, Казань! С первым днем последнего месяца зимы!  Фото: @odinosha_unstoppable№%:№%:2019-02-01 07:00:03№%:№%:27126289
Наша Ая снова в поисках своего дома и родного человека к плечу, которого можно прижаться и промурлыкать свою песню. За плечами холод, холод, но она в душе маленький ребенок добрый, отзывчивый на ласку. Необыкновенная кошка и мне очень обидно, что ей так не везет. Возраст 5 лет, стерилизованная, лоток на отлично. Звоните родители - мы вас очень ждем.    ☎89196387738 Анастасия№%:№%:2019-02-01 06:00:04№%:№%:27126289
Трасса Оренбург Казань в направление Казани .№%:№%:2019-02-01 01:32:32№%:№%:27126289
Патриарх призвал отменить бесплатные аборты. В зале, полном медиков, нашелся один-единственный студент, который посмел ему возразить№%:№%:2019-01-31 23:00:04№%:№%:27126289
Задачка на вечер 😉№%:№%:2019-01-31 22:00:07№%:№%:27126289
Бывшая участница "Дома-2" раскрыла тайны телепроекта  Накипело - https://vk.cc/8ZemZN№%:№%:2019-01-31 21:30:01№%:№%:27126289
От подписчика:   Вот как у нас паркуются на улице Чистопольской. Скорая стояла больше 5 минут, не могла проехать, включила сирену.№%:№%:2019-01-31 21:00:10№%:№%:27126289
Волшебного вечера, друзья!  Фото: @pilotuavru№%:№%:2019-01-31 20:00:03№%:№%:27126289
В Казани появились дети с именами Аполлинария, Эсма и Даян   Читать - http://prokazan.ru/news/view/130402/№%:№%:2019-01-31 19:40:00№%:№%:27126289
В Татарстане хирурга обвинили в гибели пациента. Мужчина скончался от кровопотери   Читать - https://vk.cc/8ZjHY2№%:№%:2019-01-31 19:20:00№%:№%:27126289
Прислали на сайт:  Вчера, 30.01.2019, проходя через двор на Амирхана, обратила внимание, что дерутся ребятишки во дворе садика. Обратила внимание потому, что они шумели, кричали, а взрослых рядом не было. Хотела уже подойти к деткам, но драка сама по себе прошла. Решила посмотреть, где же воспитательница? Увидела ее ( в черном пальто и белом головном уборе) на соседнем участке, спокойно разговаривавшей с другой воспитательницей (в красной одежде). Первая стояла спиной к своим воспитанникам и не обращала внимания , что происходит на ее участке. Я не двигалась с места, готовая вмешаться, если дети вновь начнут драться. Где-то в 11-40 воспитательницы наговорились, первая вернулась к своей группе и стала собирать их, видимо, на обед.  Вопрос 1: родители, вы спокойны, когда ваши детки в садике?  Вопрос 2: заведующие детскими учреждениями, вы контролируете работу своих сотрудников?№%:№%:2019-01-31 19:00:08№%:№%:27126289
В Чистополе рабочего завалило стеной заброшенной котельной  Читать - http://prokazan.ru/news/view/130400/№%:№%:2019-01-31 18:40:00№%:№%:27126289
Дочь активистки, обыски по делу которой проходили и в Казани, умерла в больнице   Читать - http://prokazan.ru/news/view/130399/№%:№%:2019-01-31 18:20:00№%:№%:27126289
В Казани на озере Изумрудное накануне аквалангисты установили мировой рекорд – они провели подо льдом 10 часов при температуре воды +3 градуса  Этот рекорд - не просто развлечение, а отработка методики жизнеобеспечения аквалангистов в условиях длительного нахождения при низкой температуре и видимости.№%:№%:2019-01-31 18:00:12№%:№%:27126289
А вы говорите, что государство о нас не заботится! 😰  В России с февраля увеличат пособие на погребение пенсионера  Подробнее - https://vk.cc/8Zj28x№%:№%:2019-01-31 17:40:00№%:№%:27126289
В Гидрометцентре РТ опровергли данные об оттепели в Казани  Читать - http://prokazan.ru/news/view/130398/№%:№%:2019-01-31 17:20:00№%:№%:27126289
В Казани осудили бывшего спецназовца, избившего подростка-аутиста у метро  Читать - http://prokazan.ru/news/view/130394/№%:№%:2019-01-31 16:40:00№%:№%:27126289
В Татарстане мужчина флиртовал с продавцом  И вот его задержали - https://vk.cc/8Zimj0№%:№%:2019-01-31 16:20:01№%:№%:27126289
Что делать, если дверь не открывается на морозе? ❄№%:№%:2019-01-31 16:00:03№%:№%:27126289
В Казани на территории мечети рухнул крупнейший в РТ шатер на тысячу мест  Читать - http://prokazan.ru/news/view/130387/№%:№%:2019-01-31 15:40:00№%:№%:27126289
У россиян появилась возможность узнать свой кредитный рейтинг  Подробнее - https://vk.cc/8ZhFga№%:№%:2019-01-31 15:20:00№%:№%:27126289
#ИТОГИКОНКУРСА  Итак, билеты на концерт Юлии Чичериной, который пройдет 7 февраля в ресторане "Максимилианс", получает [id54963236|Регина Файзуллина].   Поздравляем! Вы получаете пригласительный на компанию из 4-х человек на места за столиком.№%:№%:2019-01-31 15:00:10№%:№%:27126289
Сколько стоит первая в Казани "умная" остановка?  Читать - http://prokazan.ru/news/view/130396/№%:№%:2019-01-31 14:40:00№%:№%:27126289
Минниханову доложили о массовом "минировании" школ в Казани  Читать - http://prokazan.ru/news/view/130395/№%:№%:2019-01-31 14:20:00№%:№%:27126289
Рубрика "не у нас"  В Архангельской области на месте леса началась масштабная стройка: сюда планируют свозить вагонами мусор из Москвы. Сейчас жители региона выходят на массовые акции протеста. Однако чиновники говорят, что из-за дефицита бюджета область не вправе отказываться от инвестиций№%:№%:2019-01-31 14:00:10№%:№%:27126289
"Отличный вариант для семьи": В Казани нашли самую маленькую квартиру России   Читать - http://prokazan.ru/news/view/130392/№%:№%:2019-01-31 13:40:00№%:№%:27126289
Не у нас  В России бабушка и дедушка в печи сожгли годовалого внука...  Они бросили ребенка в раскаленную топку печи - https://vk.cc/8Zf5x7№%:№%:2019-01-31 13:20:00№%:№%:27126289
В Казани на остановках стали появляться информационные стенды с историей г. Казани. С 2016 г. в Казани реализуется проект «Старая Казань», направленный на повышение интереса жителей к истории города. В рамках проекта на остановках общественного транспорта планируется установка стендов с фотографиями и информацией о старой и новой Казани. Проект уже реализован в нескольких районах города. На данный момент планируется установка стендов во всех районах Казани.№%:№%:2019-01-31 13:00:05№%:№%:27126289
«Это остров пыток»: экс-участница «Дом-2» из Челнов раскрыла тайны телепроекта  Читать - https://vk.cc/8ZemZN№%:№%:2019-01-31 12:40:00№%:№%:27126289
Малышка, Ржавый, и кот Тим: победители конкурса домашних питомцев PROKAZAN.RU   Читать - http://prokazan.ru/adverting/view/2454№%:№%:2019-01-31 12:20:00№%:№%:27126289
Иначе как злостным хулиганством нельзя назвать то, что творит этот "автор бессмысленных надписей" на улицах Казани. Такую бы активность, да в полезных целях. К примеру, на уборку дворов от снега, мусора и т.п. "Автору" хотелось бы порекомендовать, если он читает данный пост, пройти курсы обучения по маркетингу и рекламе, поскольку подобные рекламные надписи или листовки - пережиток конца прошлого тысячелетия, и ничего кроме неприятия это не вызывает. Понятно, что подобное будет продолжаться до тех пор, пока органы правопорядка не будут заниматься фактами несанкционированной рекламы и не будут привлекать лиц к ответственности.  Автор: Роберт Фараретдинов№%:№%:2019-01-31 12:00:05№%:№%:27126289
В Казани эвакуировали еще несколько школ  Читать - http://prokazan.ru/news/view/130390/№%:№%:2019-01-31 11:50:00№%:№%:27126289
Полиция поймала мужчину, нападавшего на женщин в Дербышках    Читать - http://prokazan.ru/news/view/130377/№%:№%:2019-01-31 11:40:00№%:№%:27126289
В Татарстане «Камаз» насмерть задавил женщину, которая подскользнулась на дороге   Читать - https://vk.cc/8ZdREc№%:№%:2019-01-31 11:20:00№%:№%:27126289
Морозное утро у Казанского университета   Фото: Aleksey Evstigneev№%:№%:2019-01-31 11:00:05№%:№%:27126289
В Казани эвакуировали школу   Читать - http://prokazan.ru/news/view/130386/№%:№%:2019-01-31 10:40:00№%:№%:27126289
Водителям в России хотят запретить курить за рулем   Почему - https://vk.cc/8Zdbwy№%:№%:2019-01-31 10:20:00№%:№%:27126289
Прислали в группу:   Самые ужасные дороги это в московском районе и чуть по лучше в авиастрое. ГДЕ ТЕХНИКА ПО УБОРКЕ СНЕГА??????????№%:№%:2019-01-31 10:00:06№%:№%:27126289
В Минздраве РТ объяснили нервный срыв врача в Челнах после скандала с пациентом  Напомним, все это снимали на видео - https://vk.cc/8Zd1fG№%:№%:2019-01-31 09:40:00№%:№%:27126289
В Казани появилась первая "умная" остановка    Читать - http://prokazan.ru/news/view/130383/№%:№%:2019-01-31 09:20:00№%:№%:27126289
А кто из вас бегал в магазин "Рубин" на Декабристов смотреть на велосипеды, телевизоры и другой "дефицит"?  Фото Ирины Бердник, 1 мая 1968 года№%:№%:2019-01-31 09:00:04№%:№%:27126289
Доброе утро, Татарстан! ☀№%:№%:2019-01-31 07:00:04№%:№%:27126289
Казань подала заявку на проведение Европейских игр в 2023 году. Олимпийский комитет России полностью ее поддержал. Даже не знаю, радоваться этому... Столько денег угрохают на спортивные сооружения. А лучше бы все эти средства пустить на благоустройство города... Хотя возможно город ещё преобразится.№%:№%:2019-01-30 23:30:01№%:№%:27126289
Миллениум мост, Казань№%:№%:2019-01-30 23:00:04№%:№%:27126289
На днях бабушку обманули на круглую сумму. К ней пришла какая-то женщина и сказала, что ее дочь (моя мама) устроила серьезное ДТП. Чтобы урегулировать проблему пенсионерка отдала ей почти все деньги, которые у нее были... Только потом она позвонила своей дочери и поняла, что ее обманули. Народ, предупредите своих родителей о таких мошенниках! Анонимно...№%:№%:2019-01-30 22:30:01№%:№%:27126289
Интересное наблюдение 👀№%:№%:2019-01-30 22:00:06№%:№%:27126289
Не у нас  В подмосковной школе с разрешения учителя избили первоклассника...  Читать - http://progorodchelny.ru/news/view/77315/№%:№%:2019-01-30 21:30:02№%:№%:27126289
27 января 1945 года советские войска освободили концлагерь Освенцим. Александра Алексеевна попала туда еще подростком. Ее рассказ об ужасах Освенцима может вас шокировать...№%:№%:2019-01-30 21:00:12№%:№%:27126289
Доброго времени суток. Просьба, поделиться информацией в вашей группе о предстоящей Всероссийской акции экологического протеста!  Мы выступаем ЗА глубокую сортировку и переработку, а ещё уменьшения образования отходов. Мусоросжигательные заводы-это не экологично и не экономично!№%:№%:2019-01-30 20:40:00№%:№%:27126289
Горнолыжка за 500 рублей и еще 6 вариантов отдыха для тех, кому задерживают зарплату  Мы подготовили обзор зимних развлечений в нашем городе, которые не ударят по кошельку и принесут положительные эмоции  https://vk.cc/8YZGCW№%:№%:2019-01-30 20:20:00№%:№%:27126289
Тем временем в Татарстане...  Автобус снес остановку. К счастью, никто не пострадал.№%:№%:2019-01-30 20:00:11№%:№%:27126289
В Казани появилась первая "умная" остановка  Читать - http://prokazan.ru/news/view/130383/№%:№%:2019-01-30 19:30:03№%:№%:27126289
Хроники казанских улиц  1989 год№%:№%:2019-01-30 19:00:10№%:№%:27126289
В Казани суд оправдал заместителя главного судебного пристава Татарстана   Читать - http://prokazan.ru/news/view/130382/№%:№%:2019-01-30 18:30:03№%:№%:27126289
На перекрестке около ТЦ Южный каждый вечер среди машин, ждущих своего сигнала светофора, ездит инвалид-колясочник, собирает мелочь. Немного напрягает смотреть на это каждый день, да и небезопасно там. Доблестной полиции, как я понимаю, глубоко пофиг. Анонимно.№%:№%:2019-01-30 18:00:11№%:№%:27126289
Внимание, опрос!  Проводим опрос с целью выявить самые неудобные и неправильно организованные участки автомобильных дорог!   А вам приходится нарушать из-за непродуманности дороги?№%:№%:2019-01-30 17:20:00№%:№%:27126289
Над Кремлем 🔥  Фото: @nail.ziyatdinov№%:№%:2019-01-30 17:00:08№%:№%:27126289
В КФУ сообщили об оттепели в Казани  Читать - http://prokazan.ru/news/view/130380/№%:№%:2019-01-30 16:40:00№%:№%:27126289
Если пропустили новость  Медведев нашел способ снизить ставки по ипотеке  Читать - http://progorodchelny.ru/news/view/77299/№%:№%:2019-01-30 16:20:00№%:№%:27126289
Представляем вашему вниманию уникальную инновационную разработку российских ученый  Как тебе такое, Илон Маск?№%:№%:2019-01-30 16:00:09№%:№%:27126289
В Челнах пациентка на приеме довела врача до слез  Видео - http://progorodchelny.ru/news/view/77318/№%:№%:2019-01-30 15:40:00№%:№%:27126289
В Казани нашли водителя Mercedes, катавшего друзей на "ватрушках" у стадиона  Читать - http://prokazan.ru/auto/view/79774/№%:№%:2019-01-30 15:20:01№%:№%:27126289
Прогулка на любимому парку им. Урицкого ❄  Фото: @krisstina_________№%:№%:2019-01-30 15:00:12№%:№%:27126289
Полиция поймала мужчину, нападавшего на женщин в Дербышках  Читать - http://prokazan.ru/news/view/130377/№%:№%:2019-01-30 14:30:03№%:№%:27126289
Уникальные кадры из жизни семейства амурских тигров, которые живут в приморском национальном парке. Амурский тигр внесен в Красную книгу, численность этих животных составляет не больше 600 особей.№%:№%:2019-01-30 14:00:10№%:№%:27126289
В Челнах из-за парней, нажавших на сигнал о пожаре, из ТЦ вывели 500 человек  Видео - http://progorodchelny.ru/news/view/77316/№%:№%:2019-01-30 13:40:00№%:№%:27126289
В центре Казани автобус врезался в столб  Читать - http://prokazan.ru/auto/view/79773/№%:№%:2019-01-30 13:20:00№%:№%:27126289
В исполкоме Казани предложили исключить зависимость зарплаты водителей автобусов от плановых показателей. Так как это отражается на их манере вождения и приводит к нарушению ПДД.№%:№%:2019-01-30 13:00:10№%:№%:27126289
Назревает очередной секс-скандал   Замглавы Росгеологии рассказал о сексе с подчиненными  Его уволили. Видео - http://progorodchelny.ru/news/view/77306/№%:№%:2019-01-30 12:45:00№%:№%:27126289
Как здоровье, татарстанцы? Прошла коллегия Минздрава РТ, где обсудили итоги и планы.   Например, в «Народном контроле» стало почти вдвое больше жалоб, но республику ждет новая масштабная программа модернизации больниц.   Самое важное в тезисах: prokazan.ru/news/view/130368/№%:№%:2019-01-30 12:30:03№%:№%:27126289
Ну что, рабочая неделя идет🤷‍♀  А значит: работа...уроки...готовка...уборка?!🤦‍♀  На улице прекрасная погода, го отдыхать  Рецепт идеального вечера:  ✅Одеваемся теплее🧤🧣  ✅Берём всю семью👨‍👩‍👧‍👦 можно песика🐶  Так будет веселее😉  ✅Берём с собой термос с вкусным чаем и мёдом ✨  ✅Выползаем из дома 🏘  И едем развлекаться ⛷⛸🏂🛷  Подарите время своим близким👨‍👩‍👧‍👦  Деткам зимние радости, смех и воспоминания 🤩😍  Ну и сами вспомните детство😉  А Уборку мы сделаем за Вас☺😇✨  uborka.kvartir.kazan  8 (967) 463-28-68  Наше мобильное приложение ⬇  www.uborka-eхpert.ru/get-mobile  https://vk.com/expertuborka№%:№%:2019-01-30 12:00:05№%:№%:27126289
Внимание! Через пару часов будет перекрыта улица Карла Маркса из-за масштабных учений  Читать - http://prokazan.ru/auto/view/79772№%:№%:2019-01-30 11:40:00№%:№%:27126289
В Совете Федерации прямо во время заседания задержали одного из сенаторов  Читать - https://vk.cc/8YXWSY№%:№%:2019-01-30 11:20:00№%:№%:27126289
Привет всем. Вчера хотел записаться на приём к дерматологу по поводу удаления папиллом. Взял паспорт, СНИЛС,медполис. А в регистратуре мне заявляют,что всё платно. Приём к врачу-1000 рублей. Удаление одной папилломы-250 рублей. Вот это наша преславутая, „бесплатная", грёбаная медицина. Эта клиника на Сафиуллина. Вот теперь думаю в домашних условиях лечить. Может кто что подскажет. Буду очень благодарен. Анон.№%:№%:2019-01-30 11:00:10№%:№%:27126289
Под Казанью женщина с ребенком чуть не погибли, попытавшись согреться от духовки   Читать - http://prokazan.ru/news/view/130373/№%:№%:2019-01-30 10:40:00№%:№%:27126289
"Кто хочет мяса?": в Подмосковье первоклассника избили с разрешения учительницы   Жестко - https://vk.cc/8YX1wv№%:№%:2019-01-30 10:20:00№%:№%:27126289
Сегодня отмечается День деда Мороза и Снегурочки  Это древний языческий праздник. В эти дни обычно рассказывают сказки и легенды об этих персонажах. Люди вспоминали о том, как Снегурочка по прихоти бога любви Леля полюбила человека и потому с приходом Весны не стала улетать на Север. Но как только «яркий луч солнца прорезает утренний туман и падает на Снегурочку», она тает, превращаясь в легкое облачка пара, и уносится прочь.№%:№%:2019-01-30 10:00:12№%:№%:27126289
Казань подала заявку на Европейские игры 2023 года  Читать - http://prokazan.ru/news/view/130372№%:№%:2019-01-30 09:45:00№%:№%:27126289
Стало известно, каким видом рака чаще всего болеют в Татарстане    Читать - http://prokazan.ru/news/view/130365/№%:№%:2019-01-30 09:30:03№%:№%:27126289
Казань, 21 апреля 1974 года  Фото: Рустам Мухаметзянов№%:№%:2019-01-30 09:10:00№%:№%:27126289
Привет. Сегодня что то с приложениями прогноза погоды, Гугл и Яндекс показывают -18, -16 но на улице около -7, -10.№%:№%:2019-01-30 08:47:26№%:№%:27126289
Если пропустили новость  Россиянам могут выписать штрафы за не установленные в срок счетчики газа  Читать - https://vk.cc/8YHmCT№%:№%:2019-01-30 08:01:00№%:№%:27126289
Девочка красавица ищет дом,ей 4 месяца,уже привита 2 раза,от всего обработана,чистая ухоженная, помогу стерелизовать в 8 месяцев.Красивый окрас шубки может жить в теплой будке. По характеру добрая и ласковая, обладает охранными качествами,будет Вам другом и охранником.  Звоните мы ждём. Тел. 8 (953) 496-26-16 Ольга№%:№%:2019-01-30 06:00:01№%:№%:27126289
Казань сегодня: ежегодное повышение стоимости проезда и наиболее частый рак  Читать топ новостей за сегодня - http://prokazan.ru/news/view/130371/№%:№%:2019-01-29 22:30:01№%:№%:27126289
Начнём?)№%:№%:2019-01-29 22:00:04№%:№%:27126289
Если пропустили новость   Депутаты предлагают отменить техосмотр для автомобилей  Подробнее - https://vk.cc/8YKgs8№%:№%:2019-01-29 21:30:01№%:№%:27126289
Пятерочка на Челюскина, 31. Казань. На хлебных полках пыль от строительных работ.№%:№%:2019-01-29 21:00:10№%:№%:27126289
В Челнах воспитательница детсада забыла 6-летнего мальчика на морозе  Читать - https://vk.cc/8YOich№%:№%:2019-01-29 20:30:02№%:№%:27126289
Прекрасный Казанский кремль  Фото: Павел Савичев№%:№%:2019-01-29 20:00:13№%:№%:27126289
В Казани собираются ежегодно поднимать стоимость проезда   Читать - http://prokazan.ru/news/view/130370№%:№%:2019-01-29 19:30:02№%:№%:27126289
Сегодня наше правительство вновь решило, что студентам в РТ не нужны льготы на проезд. Браво 👏   Во многих городах России существуют студенческие проездные: в Москве, Санкт-Петербурге, Омске, Самаре и многих других города, а в Европе вообще для студентов огромное количество льгот. Казань же у нас особенная, являясь 3-й столицей России и столицей студенчества, на студентах видимо хочет заработать. Стыдно, товарищи. Позор такому правительству и министерству молодёжи республики, которое может только показушные мероприятия устраивать. Я сейчас являюсь студентом и очень разочарован нашим городом.   Спасибо за внимание. Прошу опубликовать анонимно во избежание проблем с учебой.№%:№%:2019-01-29 19:00:15№%:№%:27126289
В Татарстане скончался экс-участник рок-группы "АнимациЯ"   Читать - https://vk.cc/8YNQGA№%:№%:2019-01-29 18:40:00№%:№%:27126289
В Казани 15-летнюю девочку попытались изнасиловать в лифте   Читать - http://prokazan.ru/news/view/128862/№%:№%:2019-01-29 18:20:00№%:№%:27126289
Вчера подписчик прислал видео, где якобы чиновник вместо дворников убирал снег около Центрального стадиона. Мы выяснили, что это действительно была постановочная съемка. Это была промо-акция ТНТ, приуроченная к старту выхода в эфире исправительно-трудовой комедии «Год Культуры» с Федором Бондарчуком. В сериале рассказывается о московском чиновнике, которого после прямой линии с Путиным отправили исправляться в провинциальный вуз. Сериал стартует через неделю, поэтому его так активно пиарят...  И кстати, такая же акция в этот день прошла в Барнауле, Челябинске, Владивостоке, Уфе и других городах России.№%:№%:2019-01-29 18:00:13№%:№%:27126289
Стало известно, каким видом рака чаще всего болеют в Татарстане  Читать - http://prokazan.ru/news/view/130365/№%:№%:2019-01-29 17:40:00№%:№%:27126289
Не у нас  В московском подъезде школьники облили керосином своего сверстника и подожгли его  Мальчик скончался - https://vk.cc/8YLPXE№%:№%:2019-01-29 17:20:00№%:№%:27126289
Найди 10 отличий№%:№%:2019-01-29 17:00:10№%:№%:27126289
Полиция задержала бывшего гендиректора «Заинского сахара»   Читать - http://prokazan.ru/news/view/130364/№%:№%:2019-01-29 16:40:00№%:№%:27126289
В Осиново на футбольном поле состоится митинг против строительства МСЗ   Читать - http://prokazan.ru/news/view/130363/№%:№%:2019-01-29 16:20:00№%:№%:27126289
Прислали в группу:  Вчера по Первому каналу в передаче "пусть говорят" обсуждалась Казанская клиника, где погибла женщина. Сотрудники клиники звонили пенсионерам, инвалидам, предлагали пройти бесплатное обследование, а если люди приходили, отбирали паспорта и насильно, обманом заставляли брать кредиты на лечение в этой клиники.Моженничество, обман, навязывание услуги, лечение, угрожающие жизни, и это у нас под боком. Наша Казанская полиция отказывается проводить расследование, наши Казанские судьи встают на сторону мошенников, убийц. Что происходит у нас в республике? Куда смотрит руководство. При Шаймиеве такого не было!!!! Или этот бардак по всей тране идет"?№%:№%:2019-01-29 16:00:10№%:№%:27126289
Фоторепортаж ProKazan: как выглядит дореволюционное здание водозабора в Казани  Народный корреспондент портала побывал внутри - http://prokazan.ru/news/view/130362/№%:№%:2019-01-29 15:42:00№%:№%:27126289
В центре Казани на матрасе у теплотрассы сгорели двое мужчин  Читать - http://prokazan.ru/news/view/130360/№%:№%:2019-01-29 15:20:01№%:№%:27126289
Рубрика «не у нас»  26 января житель Екатеринбурга не прошел мимо чужой беды и, рискуя жизнью, спас из горящего дома троих детей. В местном отделении МЧС поблагодарили героя, подарив ему грамоту и... огнетушитель.№%:№%:2019-01-29 15:00:10№%:№%:27126289
В Роспотребнадзоре по РТ предложили увеличить перемены в школах   Читать - http://prokazan.ru/news/view/130361/№%:№%:2019-01-29 14:40:00№%:№%:27126289
В Госдуму внесли законопроект об отмене техосмотра для автомобилей  Подробнее - https://vk.cc/8YKgs8№%:№%:2019-01-29 14:20:00№%:№%:27126289
Рубрика «Добрые новости»  В Магнитогорске волонтеры организовали «полки добра» в местных магазинах. С таких полок пенсионеры могут взять хлеб бесплатно 👍№%:№%:2019-01-29 14:00:08№%:№%:27126289
Очередной скандал  Замглавы Росгеологии рассказал о сексе с подчиненными во время игрового стрима  Видео - https://vk.cc/8YJfjT№%:№%:2019-01-29 13:40:00№%:№%:27126289
Пожар в отделении почты в Казани: прибыли спасатели   Читать - http://prokazan.ru/news/view/130359/№%:№%:2019-01-29 13:20:00№%:№%:27126289
В Казань за неделю приедут сразу три министра  В Казани ждут трех федеральных министров: главу минобороны Сергея Шойгу, главу минкультуры Владимира Мединского и главу минприроды Дмитрия Кобылкина.  Какой вопрос вы бы задали каждому из них?№%:№%:2019-01-29 13:00:10№%:№%:27126289
Такие вот Челны 😕  Нетрезвая школьница ударила себя ножом в шею  Читать - https://vk.cc/8YIdIt№%:№%:2019-01-29 12:40:00№%:№%:27126289
