«Думаю: вот дебилы! Кто ж так бьет?!» Подполковник МВД в отставке оказался на больничной койке после общения с торбеевскими гаишниками   https://stolica-s.su/news/incident/178305№%:№%:2019-02-02 06:40:00№%:№%:38801259
Колледж в Саранске «охреначили» на 50 тысяч рублей за непроверенный градусник!  https://stolica-s.su/news/incident/178900№%:№%:2019-02-02 10:00:04№%:№%:38801259
В Саранске водитель «Ауди-80» пытается «отрезветь» через суд  https://stolica-s.su/news/incident/178888№%:№%:2019-02-02 09:20:00№%:№%:38801259
Трещина в новостройке. Кто ответит за некачественное строительство дома на ул. Фурманова?   https://stolica-s.su/news/society/178294№%:№%:2019-02-02 08:40:00№%:№%:38801259
«Это было лишь обучение русскому языку!»  Двоих отцов шестерых малолетних детей судят за «организацию нелегальной миграции» https://stolica-s.su/news/incident/178257№%:№%:2019-02-02 07:40:00№%:№%:38801259
«КомитетЪ» сообщил о начале суда над членами команды Николая Меркушкина  https://stolica-s.su/news/incident/178962№%:№%:2019-02-02 06:00:02№%:№%:38801259
В России пытаются оспорить закон о «праве на забвение»   https://stolica-s.su/news/russia/178896№%:№%:2019-02-02 00:00:03№%:№%:38801259
Ушла из жизни известный художник-керамист Светлана Борисова   https://stolica-s.su/news/society/178921№%:№%:2019-02-01 23:20:00№%:№%:38801259
Саранск едва не пострадал от Саратова   https://stolica-s.su/sport/hockey/179051№%:№%:2019-02-01 23:00:05№%:№%:38801259
Генпрокуратура РФ начнет новое расследование самой загадочной гибели советских альпинистов из группы Дятлова   https://stolica-s.su/news/russia/179005№%:№%:2019-02-01 22:40:00№%:№%:38801259
«Быстро котята родятся, а капитальный ремонт – это серьёзное мероприятие» — главврач ЦРБ, где 22 года не было ремонта   https://stolica-s.su/news/russia/178996№%:№%:2019-02-01 22:20:00№%:№%:38801259
«Наши учителя — удивительные люди! Знаю. Вы за их зарплатой следите»   https://stolica-s.su/news/policy/179001№%:№%:2019-02-01 22:00:06№%:№%:38801259
В Мордовии неизвестный распотрошил тёлку   https://stolica-s.su/news/incident/178975№%:№%:2019-02-01 21:20:00№%:№%:38801259
В Саранске из-за ДТП без пострадавших образовалась существенная пробка  https://stolica-s.su/news/incident/179046№%:№%:2019-02-01 20:40:00№%:№%:38801259
Экс-представитель Мордовии установил лучший результат сезона в мире   https://stolica-s.su/sport/athletics/178949№%:№%:2019-02-01 20:00:08№%:№%:38801259
Мордовия — в пятерке регионов-лидеров по росту производства мяса птицы   https://stolica-s.su/news/economics/178943№%:№%:2019-02-01 19:20:00№%:№%:38801259
В Белгороде верующая бабушка купила в телемагазине икону за 43 миллиона рублей   https://stolica-s.su/news/russia/178991№%:№%:2019-02-01 18:40:00№%:№%:38801259
В Мордовии коммунальщиков наказали за сосульки  https://stolica-s.su/news/incident/178810№%:№%:2019-02-01 18:20:00№%:№%:38801259
В Мордовии сельские чиновники нарушили законодательство о закупках  https://stolica-s.su/news/incident/178816№%:№%:2019-02-01 18:00:11№%:№%:38801259
За расстрел жителей Мордовии рецидивиста из Подмосковья приговорили к 4 годам «строгача»  https://stolica-s.su/news/incident/178839№%:№%:2019-02-01 17:20:00№%:№%:38801259
Житель Саранска взялся за нож: не к добру…  https://stolica-s.su/news/incident/178822№%:№%:2019-02-01 16:40:00№%:№%:38801259
В Саранске студента «поймали» на обнале!  https://stolica-s.su/news/incident/178875№%:№%:2019-02-01 16:00:08№%:№%:38801259
Видео: «Шевроле» сбивает пешеходов после столкновения с БМВ   https://stolica-s.su/news/incident/178979№%:№%:2019-02-01 15:20:01№%:№%:38801259
В Мордовии огромный внедорожник столкнулся с «Ладой»: погиб 1 человек  https://stolica-s.su/news/incident/178956№%:№%:2019-02-01 14:40:00№%:№%:38801259
«Спартакиадное движение набирает обороты»  https://stolica-s.su/sport/177184№%:№%:2019-02-01 14:00:04№%:№%:38801259
Житель Мордовии создал дома лабораторию по производству спайсов  https://stolica-s.su/news/incident/178879№%:№%:2019-02-01 13:20:00№%:№%:38801259
Футбольная «Мордовия» улетела на Кипр: в ее составе 25 игроков  https://stolica-s.su/sport/football/178864№%:№%:2019-02-01 12:40:00№%:№%:38801259
Потрачено: в центре Саранска разбили BMW X6   https://stolica-s.su/news/incident/178929№%:№%:2019-02-01 12:20:01№%:№%:38801259
В Саранске сменится главврач онкодиспансера   https://stolica-s.su/news/society/178903№%:№%:2019-02-01 12:00:14№%:№%:38801259
Житель Саранска сбежал от правоохранителей, выпрыгнув в окно в суде!  https://stolica-s.su/news/incident/178908№%:№%:2019-02-01 11:20:01№%:№%:38801259
Уроженец Мордовии зарезал гостя в доме своей матери  https://stolica-s.su/news/incident/178819№%:№%:2019-02-01 10:40:00№%:№%:38801259
В Саранске «Дед Мороз» ограбил салон МТС!  https://stolica-s.su/news/incident/178869№%:№%:2019-02-01 10:00:13№%:№%:38801259
В Мордовии чудом выживший виновник ДТП с автобусом сбежал с места происшествия  https://stolica-s.su/news/incident/178856№%:№%:2019-02-01 09:20:00№%:№%:38801259
Житель Мордовии стащил из пельменной 352 рубля: дурак?!  https://stolica-s.su/news/incident/178470№%:№%:2019-02-01 09:00:05№%:№%:38801259
№%:№%:2019-02-01 08:00:04№%:№%:38801259
20-летний житель Мордовии избил школьника из-за «девчачьей» прически  https://stolica-s.su/news/incident/178634№%:№%:2019-02-01 07:40:00№%:№%:38801259
В Мордовии родственник депутата получил за наркоту условный срок  https://stolica-s.su/news/incident/178506№%:№%:2019-02-01 06:40:00№%:№%:38801259
Школы Саранска «взорвал» порноролик!  https://stolica-s.su/news/incident/178746№%:№%:2019-02-01 06:00:01№%:№%:38801259
Служители культа и гаишники освятили участок дороги Саранск — Ульяновск   https://stolica-s.su/lifestyle/auto/178774№%:№%:2019-02-01 00:00:02№%:№%:38801259
Уроженец Мордовии едва не погиб в Санкт-Петербурге   https://stolica-s.su/news/178757№%:№%:2019-01-31 23:20:00№%:№%:38801259
В Саранск приехал обладатель 8 олимпийских наград   https://stolica-s.su/sport/othersport/178740№%:№%:2019-01-31 22:40:00№%:№%:38801259
Москву предупредили о перебоях с поставкой продовольствия   https://stolica-s.su/news/russia/178731№%:№%:2019-01-31 22:00:05№%:№%:38801259
Анонимные угрозы о «минировании» затронули более 20 регионов России   https://stolica-s.su/news/russia/178725№%:№%:2019-01-31 21:20:00№%:№%:38801259
Житель Мордовии остался без бани: как быть?   https://stolica-s.su/news/incident/178722№%:№%:2019-01-31 20:40:00№%:№%:38801259
Экс-министр спорта Мордовии Владимир Киреев определился с местом работы   https://stolica-s.su/news/society/178701№%:№%:2019-01-31 20:00:09№%:№%:38801259
Алан Багаев снова покинул «Мордовию»: уникальный игрок   https://stolica-s.su/sport/football/178760№%:№%:2019-01-31 19:20:00№%:№%:38801259
Балетная труппа из Мордовии не может вылететь из Китая из-за ошибки в визах?!   https://stolica-s.su/news/incident/178841№%:№%:2019-01-31 18:40:00№%:№%:38801259
Пятиэтажная квартира главы «Газпрома» Алексея Миллера превзошла апартаменты Сечина и Шувалова   https://stolica-s.su/news/russia/178798№%:№%:2019-01-31 18:00:13№%:№%:38801259
Первый глава Мордовской митрополии уходит с поста управделами Московской патриархии?!  https://stolica-s.su/news/religion/178813№%:№%:2019-01-31 17:20:00№%:№%:38801259
В Мордовии задержана мебельная мошенница  https://stolica-s.su/news/incident/178804№%:№%:2019-01-31 16:40:00№%:№%:38801259
Февраль в Саранске будет теплым!  https://stolica-s.su/news/society/178795№%:№%:2019-01-31 16:00:15№%:№%:38801259
«Кто-то из униженных детей режет себе вены, а кто-то начинает стрелять в окружающих. Это реакция на обезбоживание общества…»  https://stolica-s.su/culture/music/178299№%:№%:2019-01-31 15:20:00№%:№%:38801259
В Саранске будут судить «фиктивную» предпринимательницу: при чем тут «Аврора»?!  https://stolica-s.su/news/incident/178642№%:№%:2019-01-31 14:30:00№%:№%:38801259
В Мордовии погибла молодая женщина: что случилось?!  https://stolica-s.su/news/incident/178792№%:№%:2019-01-31 14:00:13№%:№%:38801259
Главный коммунальщик Саранска: «Делаем, вроде как, хорошее дело, но создаем проблемы…»  https://stolica-s.su/news/society/178417№%:№%:2019-01-31 13:20:00№%:№%:38801259
Водителя легковушки оштрафовали после ДТП с пешеходом-нарушителем  https://stolica-s.su/news/incident/178770№%:№%:2019-01-31 13:00:14№%:№%:38801259
На заметку автовладельцам: сингапурский бренд победил российскую зиму?   https://stolica-s.su/lifestyle/auto/178688№%:№%:2019-01-31 12:00:13№%:№%:38801259
В Саранске отметят день книгодарения  https://stolica-s.su/culture/books/178410№%:№%:2019-01-31 11:50:00№%:№%:38801259
31-летний житель Мордовии едва не проткнул полицейского вилкой  https://stolica-s.su/news/incident/178641№%:№%:2019-01-31 11:35:00№%:№%:38801259
Мордовия вошла в число лидеров по доле граждан высоким кредитным рейтингом   https://stolica-s.su/news/economics/178728№%:№%:2019-01-31 11:20:01№%:№%:38801259
№%:№%:2019-01-31 10:20:00№%:№%:38801259
Алиментщика Артема Косолапова ищет вся мордовская полиция!  https://stolica-s.su/news/incident/178711№%:№%:2019-01-31 10:00:13№%:№%:38801259
В Мордовии потерпевшие простили незадачливого угонщика  https://stolica-s.su/news/incident/178464№%:№%:2019-01-31 09:20:00№%:№%:38801259
Житель Мордовии ответил за убийство сына: 7 лет «строгача»  https://stolica-s.su/news/incident/178608№%:№%:2019-01-31 08:40:00№%:№%:38801259
Любитель дам в декрете предложил «пустить в расход» мордовских учителей и врачей  https://stolica-s.su/news/society/178704№%:№%:2019-01-31 07:40:00№%:№%:38801259
29-летний «бомбила» из Саранска пытался изнасиловать жительницу Рузаевки?!  https://stolica-s.su/news/incident/178693№%:№%:2019-01-31 06:40:00№%:№%:38801259
Жительница Саранска Хайрова «ответила» кипятком на мат  https://stolica-s.su/news/incident/178556№%:№%:2019-01-31 06:00:01№%:№%:38801259
Мордовия продает «Тепличное»: опять Меркушкин?!  https://stolica-s.su/news/economics/178607№%:№%:2019-01-31 05:20:00№%:№%:38801259
Представительница Мордовии завоевала серебро на Кубке России   https://stolica-s.su/sport/178698№%:№%:2019-01-31 02:00:01№%:№%:38801259
Глава Мордовии Владимир Волков провел ряд рабочих встреч в Правительстве России   https://stolica-s.su/news/policy/178694№%:№%:2019-01-31 01:20:00№%:№%:38801259
43-летний житель Саранска Коркин «отработает» невыплаченные алименты  https://stolica-s.su/news/incident/178503№%:№%:2019-01-31 00:40:00№%:№%:38801259
Защитник Алан Багаев покинет «Мордовию»?   https://stolica-s.su/sport/football/178546№%:№%:2019-01-31 00:00:03№%:№%:38801259
21-летний рабочий из Саранска «помог» деньгами мошеннику   https://stolica-s.su/news/incident/178643№%:№%:2019-01-30 23:20:00№%:№%:38801259
Актер из России отличился в американской порноиндустрии: гордимся?!   https://stolica-s.su/news/world/178562№%:№%:2019-01-30 23:00:04№%:№%:38801259
Снизит Apple снизит цены на «iPhone» в России?!   https://stolica-s.su/news/world/178543№%:№%:2019-01-30 22:40:00№%:№%:38801259
[club81739397|Хочешь купить отличный автомобиль по адекватной цене?]    Это просто! Обратись в [club81739397|"Честное авто"!]    👉 Вступай прямо сейчас! https://vk.com/chestnoeauto  📝 Задавай любые вопросы по машинам! https://vk.me/chestnoeauto  ☎ Звони, поможем! 8 800 550 78 50    Более 4500 клиентов воспользовались нашими услугами! Нужен конкретный пример? Он ниже 👇    🚘 Мы подобрали Mitsubishi ASX по запросу из Саранска:  - год выпуска 2013;  - двигатель 1.6;  - механическая коробка передач;  - передний привод;  - пробег 98000 км.    Один владелец, куплена в ноябре 2013 года, без перекрашенных элементов, обслуживание у официального дилера, два комплекта резины. Цена после торга составила 629000 рублей.    Наши услуги всегда компенсируются за счет торга с продавцом!  Доверь экспертам поиск автомобиля,  сохрани свои время и деньги!    По всем вопросам проконсультирует эксперт компании [id513443691|Андрей Родионов].№%:№%:2019-01-30 21:40:00№%:№%:38801259
Мордовия планирует стать самым крупным производителем роз в России   https://stolica-s.su/news/economics/178578№%:№%:2019-01-30 21:20:00№%:№%:38801259
Жители Мордовии могут принять участие в создании Книги памяти героев ВОВ    https://stolica-s.su/news/society/178581№%:№%:2019-01-30 20:40:00№%:№%:38801259
«Мы потеряли большого друга Мордовии!»   Глава РМ Владимир Волков выразил соболезнования семье российского физика Евгения Дианова  https://stolica-s.su/news/society/178575№%:№%:2019-01-30 20:00:08№%:№%:38801259
«Лада» за миллион: АВТОВАЗ начал продажи самой дорогой машины в своей истории   https://stolica-s.su/lifestyle/auto/178569№%:№%:2019-01-30 19:20:00№%:№%:38801259
Директор зоопарка Саранска: «Ничего особенного для расчистки дорожек нам не требуется…»  https://stolica-s.su/news/society/178133№%:№%:2019-01-30 18:40:00№%:№%:38801259
Единицы нарушителей попались гаишникам во время спецоперации   https://stolica-s.su/lifestyle/auto/178677№%:№%:2019-01-30 18:20:01№%:№%:38801259
Саранский риелтор заплатит штраф: за что?  https://stolica-s.su/news/incident/178404№%:№%:2019-01-30 18:00:11№%:№%:38801259
«Спасибо всем членам!» — Владимир Чибиркин остался секретарем мордовского отделения «Единой России»   https://stolica-s.su/news/policy/178647№%:№%:2019-01-30 17:20:01№%:№%:38801259
36-летний житель Мордовии Андрей Михатов нездоров: почему?  https://stolica-s.su/news/incident/178467№%:№%:2019-01-30 16:40:00№%:№%:38801259
Во всех районах Мордовии к будущему году внедрят систему раздельного сбора мусора  https://stolica-s.su/news/society/178452№%:№%:2019-01-30 16:00:04№%:№%:38801259
«Его не испортила власть»  https://stolica-s.su/news/society/178268№%:№%:2019-01-30 15:20:00№%:№%:38801259
