0,в екатеринбурге заболели корью уже человек санитарные врачи просят срочно привиться это единственный способ профилактики,2019-01-31 13:02:02,32182751,[]
1,в свердловской области летний мужчина умер от инфаркта его родственники считают что скорая помощь ехала слишком долго об этом рассказала типичному екатеринбургу дочь погибшего,2019-02-01 17:02:03,32182751,[]
2,а таблички предупреждающие об инспекторах гибдд стали очень популярны на урале,2019-02-01 16:05:03,32182751,[]
3,посмотрите какие красивые ретро автомобили презентовали в музее автомобильной техники в верхней пышме,2019-02-01 15:04:08,32182751,[]
4,на тюменском тракте в километрах от екатеринбурга столкнулись сразу три грузовика об этом рассказал подписчик типичного екатеринбурга,2019-02-01 14:05:25,32182751,[]
5,депутат дмитрий ионин предложил снять с городка чекистов статус памятника архитектуры дело в том что жилой квартал невозможно отремонтировать,2019-02-01 13:33:00,32182751,[]
6,генеральная прокуратура рф снова взялась за расследование гибели туристов на перевале дятлова в году у всех остальных закончились полномочия расследовать дело а общественность и сми требуют раскрыть дело слишком оно непонятно,2019-02-01 12:31:00,32182751,[]
7,заводской екатеринбург,2019-02-01 12:03:04,32182751,[]
8,первоуральские школьники решили бороться с похитителями крышек от люков молодежная организация мопс нарисовала на крышках слово совесть,2019-02-01 11:02:02,32182751,[]
9,запись в школы екатеринбурга началась сегодня в полночь сначала родители будущих первоклассников штурмовали сайт госуслуг не очень успешно сервис не справлялся с нагрузкой в первые минуты работы подано сразу тысячи заявлений к шести утра поступило более тысяч,2019-02-01 10:22:00,32182751,[]
10,у нас в городе появился телеграм канал екатеринбург и на него стоит подписаться,2019-02-01 09:22:00,32182751,[]
11,сегодня в загорелся трц карнавал в районе зоны приема товара магазина ашан рассказали подписчики типичного екатеринбурга эвакуировали примерно человек,2019-02-01 08:51:28,32182751,[]
12,суровая уральская зима,2019-02-01 08:04:00,32182751,[]
13,пьяный офицер гибдд насмерть сбил мужчину около поселка каменка и скрылся с места дтп он находился за рулем в полиции узнали о случае сотрудник уволен и находится под стражей,2019-02-01 07:36:45,32182751,[]
14,доброе утро,2019-02-01 06:34:00,32182751,[]
15,родители будущих первоклассников штурмуют этой ночью сайт госуслуг наши подписчики говорят что сервис опять не справился с потоком,2019-01-31 22:17:59,32182751,[]
16,в екатеринбурге один водитель автобуса напал на другого на остановке автомобильный колледж на пр ленина сообщает портал конфликт попал на запись видеорегистраторов,2019-01-31 21:02:03,32182751,[]
17,ночной чат,2019-01-31 20:03:05,32182751,[]
18,до минус градусов ожидается в свердловской области в ближайшую неделю,2019-01-31 19:10:47,32182751,[]
