0,устроили погоню на снегоходах в рязанской области задержали охотника на косулю,2019-02-01 17:30:02,55471849,[]
1,в году за парковку на местах для инвалидов оштрафовали почти рязанцев,2019-02-01 17:10:06,55471849,[]
2,на жителя рязанской области завели дело за жестокое обращение со своими детьми ужасная история,2019-02-01 16:50:00,55471849,[]
3,чиновница из кораблина вымогала деньги за продажу квартир предназначенных для сирот на ее счету уже четыре подобных эпизода,2019-02-01 16:30:03,55471849,[]
4,жителя спасского района приговорили к обязательным работам за угрозу убийством,2019-02-01 16:10:01,55471849,[]
5,рязанское управление троллейбуса через суд требует три миллиона от автоколонны,2019-02-01 15:50:00,55471849,[]
6,трагический случай на производстве клепиковского предпринимателя оштрафовали за гибель рабочего на пилораме,2019-02-01 15:30:02,55471849,[]
7,около рязани попала в дтп машина скорой,2019-02-01 14:53:04,55471849,[]
8,жуткая статистика в четверг в рязанские травмпункты обратились около двухсот человек из них детей,2019-02-01 14:50:00,55471849,[]
9,неплохо в году рязанских военных получили субсидии на жилье,2019-02-01 14:30:02,55471849,[]
10,задолжала почти миллион скопинская предпринимательница подозревается в неуплате налогов,2019-02-01 14:10:00,55471849,[]
11,санки велосипед и детские игрушки в рязани задержали подъездного вора,2019-02-01 13:50:00,55471849,[]
12,чп в центре скопина что там произошло,2019-02-01 13:30:03,55471849,[]
13,так держать хк рязань прервал серию без побед в матче против сарыарки,2019-02-01 13:10:01,55471849,[]
14,супер рязанцы выступили на красной площади в прямом эфире первого канала видео нового исполнения всем известного хита,2019-02-01 12:50:00,55471849,[]
15,вот до чего доводит алкоголь жителя спасского района осудили за кражу бутылки водки,2019-02-01 12:30:04,55471849,[]
16,рязанцы отметили годовщину победы в сталинградской битве фото,2019-02-01 12:10:01,55471849,[]
17,несколько машин скорой появилось видео с места аварии с пострадавшими в центре рязани,2019-02-01 11:50:00,55471849,[]
18,мэрия отчиталась о вывозе снега с рязанских улиц там даже сделали фотосессию одному трактору,2019-02-01 11:30:03,55471849,[]
19,рязань вдв сохранила десять игроков из чемпионского состава и подписала игрока сборной сербии,2019-02-01 11:10:00,55471849,[]
20,стало известно о пострадавших в аварии в центре рязани,2019-02-01 10:50:00,55471849,[]
21,в россии предложили сделать бесплатным вывоз раздельно собранного вторсырья напомним рязанский оператор по сбору мусора начнет работу с мая,2019-02-01 10:30:04,55471849,[]
22,рязанских школьников и студентов пригласили поучаствовать в ильинских чтениях форум пройдет в третий раз,2019-02-01 10:10:01,55471849,[]
23,ясли фапы и дом для мигрантов за год в рязанской области построят соцобъектов,2019-02-01 09:50:00,55471849,[]
24,у школ крупные очереди в рязани началась запись детей в первый класс,2019-02-01 09:26:20,55471849,[]
25,мог воспользоваться любой желающий рязанская прокуратура потребовала закрыть сайт с проститутками,2019-02-01 09:07:34,55471849,[]
26,в рязани снова объявили желтый уровень опасности,2019-01-31 23:10:00,55471849,[]
27,серьезная авария в центре города,2019-01-31 22:50:00,55471849,[]
28,заключенные украсили территорию скопинской колонии снежными фигурами,2019-01-31 22:30:01,55471849,[]
29,переломный день рязанское мчс снова выпустило метеопредупреждение,2019-01-31 22:10:00,55471849,[]
30,в рязани из за гололеда ограничили занятия на улице в школах и прогулки в детских садах,2019-01-31 21:50:00,55471849,[]
31,рязанская корпорация развития намерена сотрудничать с израильским бизнесом,2019-01-31 21:30:02,55471849,[]
32,сегодня кто то ехал на работу кто то скользил на учебу а многие докатились до травмпункта побывали там и мы читайте репортаж,2019-01-31 21:10:01,55471849,[]
33,к поискам пропавшей в рождество рязанки присоединилась полиция,2019-01-31 20:50:00,55471849,[]
34,касимовские полицейские нашли грабителя по следам на снегу,2019-01-31 20:30:02,55471849,[]
35,справятся ли они на обработку дорог рязанской области выехали больше машин,2019-01-31 20:10:05,55471849,[]
36,в пронске стаи бродячих собак загрызли котов и напугали людей,2019-01-31 19:50:00,55471849,[]
