0,эпидемия орви официально объявлена в алтайском крае школы и детских сада в регионе закрыты на карантин по статистике роспотребнадзора в крае болеют более тысяч человек большая часть из которых дети подробности в сюжете корреспондента телеканала катунь полины ждановой катунь барнаул алтайскийкрай карантин орви дети школа детскийсад грипп,2019-02-01 15:15:52,67100441,"['катунь', 'барнаул', 'алтайскийкрай', 'карантин', 'орви', 'дети', 'школа', 'детскийсад', 'грипп']"
1,старые холодильники они решили превратить в книжные шкафы такая идея возникла у молодых барнаульских предпринимателей и одного художника оформителя все ради одной цели буккроссинга или обмена книгами как никому не нужная техника превращается в арт объект катунь барнаул алтайскийкрай буккроссинг книги книговорот обменкнигами,2019-02-01 16:01:29,67100441,"['катунь', 'барнаул', 'алтайскийкрай', 'буккроссинг', 'книги', 'книговорот', 'обменкнигами']"
2,мы ищем новые лица мечтаешь попасть на тв мы даем тебе эту возможность объявляем кастинг го сезона хочунак отправляй заявку на участие в личные сообщения группы катунь во вконтакте или в директ в инстаграме напиши краткую информацию о себе почему хочешь работать на телевидении и добавь свое фото увидимся на кастинге тв телевидение кастинг хочунак катунь алтайскийкрай барнаул,2019-02-01 14:03:15,67100441,"['хочунак', 'тв', 'телевидение', 'кастинг', 'хочунак', 'катунь', 'алтайскийкрай', 'барнаул']"
3,поздравляем наших январских именинников директор издательского дома регион ольга пашаева вручила нашим операторам антону червякову и сергею балуеву подарки очень вкусные и красивые пирожные макарон которые изготовила кондитер аллагефке катунь барнаул издательскийдомрегион катунь алтайскийкрай,2019-02-01 13:55:18,67100441,"['аллагефке', 'катунь', 'барнаул', 'издательскийдомрегион', 'катунь', 'алтайскийкрай']"
4,рассказываем как избежать обморожений и помочь пострадавшему,2019-02-01 13:20:10,67100441,[]
5,барнаулец украл деньги из ящика для пожертвований в церкви подробнее,2019-02-01 12:15:12,67100441,[]
6,ряд спортивных мероприятий перенесли из за морозов в алтайском крае подробнее,2019-02-01 11:41:34,67100441,[]
7,жители алтайского края получили возможность оформить загранпаспорта в дополнительное время подробнее,2019-02-01 11:08:05,67100441,[]
8,федеральные дороги алтайского края круглосуточно патрулируют из за морозов подробнее,2019-02-01 10:15:20,67100441,[]
9,всероссийская патриотическая акция снежный десант началась в барнауле подробнее,2019-02-01 09:27:55,67100441,[]
10,вадикспроси лет катунь фм,2019-02-01 09:00:21,67100441,['вадикспроси']
11,фото автомобиль сбил рекламную конструкцию в центре барнаула подробнее,2019-02-01 08:50:04,67100441,[]
12,рассказываем какие изменения увидят барнаульцы в январских квитанциях по оплате жку подробнее,2019-02-01 08:10:07,67100441,[]
13,сегодня февраля наши коллеги катунь милицейская волна отмечают день рождения радиостанция вещает в х городах и районах алтайского края аудиторией более человек как на протяжении лет работает одна из самых популярных радиостанций в регионе расскажет владимир токмаков катунь барнаул алтайскийкрай новости радио катунь,2019-02-01 07:40:14,67100441,"['катунь', 'барнаул', 'алтайскийкрай', 'новости', 'радио', 'катунь']"
14,ветеранам и инвалидам проиндексируют пособия с февраля подробнее,2019-02-01 07:40:05,67100441,[]
15,учебных заведений закрыли из за орви и гриппа в алтайском крае подробнее,2019-02-01 07:00:33,67100441,[]
16,больше на одного в барнаульском зоопарке пополнение туда привезли еще одного пушистого питомца сибирскую рысь катунь алтайскийкрай барнаул зоопарк пополнение рысь,2019-02-01 06:53:31,67100441,"['катунь', 'алтайскийкрай', 'барнаул', 'зоопарк', 'пополнение', 'рысь']"
17,светофор отключат на перекрестке в центре барнаула подробнее,2019-02-01 06:26:34,67100441,[]
18,оплату газа по счетчикам введут в россии подробнее,2019-02-01 05:44:19,67100441,[]
19,движение транспорта перекрыли из за коммунальной аварии в барнауле подробнее,2019-02-01 05:05:49,67100441,[]
20,сегодня утром в барнауле произошла коммунальная авария на месте работают сотрудники водоканала подробнее,2019-02-01 05:04:01,67100441,[]
21,изморозь и гололедица о погоде в алтайском крае февраля подробнее,2019-02-01 04:48:53,67100441,[]
22,скорпион сможет найти выход эмоциям и словам а стрелец будет самонадеян и упрям гороскоп на февраля,2019-02-01 04:47:46,67100441,[]
23,доброе утро алтайский край на календаре февраля а это значит что до весны осталось всего дней а вы уже ждете весну катунь барнаул алтайскийкрай панда смешноевидео зоопарк животные,2019-02-01 03:00:21,67100441,"['катунь', 'барнаул', 'алтайскийкрай', 'панда', 'смешноевидео', 'зоопарк', 'животные']"
24,курение за рулем могут запретить в россии на сегодняшний день в россии уже запрещено пользоваться мобильным телефоном во время вождения подробнее,2019-01-31 16:30:18,67100441,[]
25,махинации под видом фондовых бирж становятся все популярнее среди мошенников предлагая клиентам заработать на курсе валют на росте доллара или биткойна преступники вымогают деньги а люди в погоне за легким заработком берут кредиты занимают у друзей а потом рассчитываются с банком и знакомыми из своего кармана а ведь этого можно избежать главное помнить что легкий заработок в интернете как правило реален но не для вас а для мошенников как работают схемы мошенников расскажет корреспондент телеканала катунь вадим слюсарев катунь алтайскийкрай фондоваябиржа курсвалют доллар биткойн мошенники легкийзаработок,2019-01-31 15:34:31,67100441,"['катунь', 'алтайскийкрай', 'фондоваябиржа', 'курсвалют', 'доллар', 'биткойн', 'мошенники', 'легкийзаработок']"
26,российские заемщики получат вместе с кредитной историей персональные кредитные рейтинги подробнее,2019-01-31 15:11:52,67100441,[]
27,охота на косулю в алтайском крае обошлась мужчине в тысяч рублей подробнее,2019-01-31 14:35:51,67100441,[]
28,января в по местному времени в алтайском крае в бийско барнаульской впадине произошло землетрясение подробнее,2019-01-31 13:40:12,67100441,[]
29,новые штрафы для рыболовов появятся в алтайском крае подробнее,2019-01-31 13:03:47,67100441,[]
30,бывший следователь получил большой срок за взятку и подделку доказательств в барнауле подробнее,2019-01-31 12:41:49,67100441,[]
31,грузовик насмерть сбил пешехода ночью в алтайском крае подробнее,2019-01-31 12:20:07,67100441,[]
32,вадикспроси февраля радиостанции катунь милицейская волна исполняется лет наш вадик решил поздравить коллег и узнать как работает радиостанция которую каждый день слушает более человек начало эфира в катунь барнаул алтайскийкрай алтайначинаетсяснас новости радио катунь милицейскаяволна,2019-01-31 11:15:45,67100441,"['вадикспроси', 'катунь', 'барнаул', 'алтайскийкрай', 'алтайначинаетсяснас', 'новости', 'радио', 'катунь', 'милицейскаяволна']"
33,алтайские хоккеисты стали победителями матча звезд подробнее,2019-01-31 10:55:05,67100441,[]
34,фото алтайские дайверы погрузились в телецкое озеро в январе подробнее,2019-01-31 10:15:09,67100441,[]
35,жительница барнаула обманула людей создавая фейковые интернет магазины подробнее,2019-01-31 09:40:13,67100441,[]
36,жительницу барнаула осудят за оскорбление сотрудника полиции в инстаграме подробнее,2019-01-31 09:01:35,67100441,[]
37,прогноз чс на января в алтайском крае подробнее,2019-01-31 08:31:55,67100441,[]
38,гипермаркет оштрафуют за недостоверную рекламу о скидках подробнее,2019-01-31 07:10:04,67100441,[]
39,появилось видео момента дтп в котором сбили пешехода в барнауле подробнее,2019-01-31 06:35:00,67100441,[]
40,светофоры отключат на несколько часов в барнауле подробнее,2019-01-31 06:19:06,67100441,[]
41,житель барнаула купил хлеб с запеченным тараканом подробнее,2019-01-31 05:39:19,67100441,[]
42,небольшой снег и гололед о погоде в алтайском крае января подробнее,2019-01-31 05:04:39,67100441,[]
43,альтруизм овна будет вознагражден а водолею следует прислушиваться к голосу своего сердца гороскоп на января подробнее,2019-01-31 05:03:19,67100441,[]
44,доброе утро алтайский край морозы это не повод для плохого настроения всегда можно найти способ согреться катунь барнаул алтайскийкрай доброеутро хорошеенастроение видео,2019-01-31 03:00:27,67100441,"['катунь', 'барнаул', 'алтайскийкрай', 'доброеутро', 'хорошеенастроение', 'видео']"
45,скорее просыпайся и включай утренний канал сегодня мы разыгрываем кофе и сертификаты от сети кофеен смотри программу узнавай кодовое слово пиши его в комментариях самый первый ранний зритель получит упаковку отборного кофе и сертификат на бесплатные чашки кофе второй и третий счастливчики получат сертификаты на бесплатные чашки кофе поторопись со счастливчиками мы свяжемся уже сегодня и да сегодня у нас в гостях основатель сети кофеен роман канбаров вместе с ним мы не только разыгрываем призы но и готовим вкусный завтрак рецепт тоже даром барнаул катунь утреннийканал розыгрыш завтрак скатертьсамобранка кофе ре нуар кофе,2019-01-31 02:00:00,67100441,"['барнаул', 'катунь', 'утреннийканал', 'розыгрыш', 'завтрак', 'скатертьсамобранка', 'кофе']"
46,братцы благодать то какая лепота программа здесь был саша отправляется в белокуриху дабы заценить главный горнолыжный курорт края ворваться так сказать на всю катушку в снега по самые уши как говорится обкатать склончики знаете же как оно бывает чего хочешь то и делай главное чтобы нравилось вот так мы и сделали давай ка смотри будь добр катунь барнаул алтайскийкрай здесьбылсаша белокуриха путешествия горы лыжи комплекс снег активныйотдых,2019-01-30 17:15:01,67100441,"['катунь', 'барнаул', 'алтайскийкрай', 'здесьбылсаша', 'белокуриха', 'путешествия', 'горы', 'лыжи', 'комплекс', 'снег', 'активныйотдых']"
47,нагорную часть барнаула подключили к теплоснабжению тэц подробнее,2019-01-30 16:29:16,67100441,[]
48,ты да да ты мечтаешь стать популярным и быть в гуще событий мы даем тебе эту возможность объявляем кастинг го сезона хочунак отправляй заявку на участие в личные сообщения группы катунь во вконтакте или в директ в инстаграме напиши краткую информацию о себе почему хочешь работать на телевидении и добавь свое фото мы ждем именно тебя катунь барнаул хочунак кастинг тв телевидение звезды журналисты новости,2019-01-30 16:06:44,67100441,"['хочунак', 'катунь', 'барнаул', 'хочунак', 'кастинг', 'тв', 'телевидение', 'звезды', 'журналисты', 'новости']"
49,главных угроз жизни и здоровью человека опубликовала всемирная организация здравоохранения в этом году основными из них стали отказ от прививок плохая экология болезни сердца рак инфекции наподобие лихорадки эбола туберкулеза и вич не для всех заболеваний найдено и эффективное лечение кроме того инфекции мутируют и становятся более устойчивы к антибиотикам но наш иммунитет тоже приспосабливается и в первую очередь мы сами ответственны за состояние нашего организма есть ли решение проблем и можно ли себя защитить подробности расскажет корреспондент телеканала катунь полина жданова катунь алтайскийкрай воз жизнь угрозы болезни защита иммунитет лечение,2019-01-30 15:51:49,67100441,"['катунь', 'алтайскийкрай', 'воз', 'жизнь', 'угрозы', 'болезни', 'защита', 'иммунитет', 'лечение']"
