0,в парламенте еврейской автономии рассматриваются изменения в областной закон о мерах по привлечению медицинских работников для работы в медучреждениях автономии поправки предусматривают расширение перечня категорий врачей имеющих право на меры поддержки за счет областного бюджета читать полностью,2019-02-01 08:14:34,89507937,[]
1,в пяти районах хабаровского края животных начнут прививать от ящура вакцинировать будут свиней в районе очага заражения в хабаровск будет доставлено тысяч доз вакцины для профилактики заболевания читать полностью,2019-02-01 08:04:21,89507937,[]
2,пьяный летний житель города амурска спускался по подъездной лестнице ему навстречу поднимался другой мужчина которого злоумышленник по неизвестным причинам принял за личного врага а на случай встречи с недоброжелателями амурчанин носил с собой нож читать полностью,2019-02-01 07:59:15,89507937,[]
3,в хабаровске продолжаются работы над возведением элитной школы в волочаевском городке затраты на строительство объекта составят порядка миллионов рублей кроме того позднее будет объявлен тендер на закупку оборудования для образовательного учреждения читать полностью,2019-02-01 07:54:04,89507937,[]
4,в хабаровском крае дан старт краевому этапу всероссийского конкурса лучший урок письма организованному почтой россии совместно с министерством образования и науки хабаровского края читать полностью,2019-02-01 07:37:59,89507937,[]
5,несколько дней назад глава города сергей кравчук объявил о сокращении на десять процентов трат на нужды администрации позже вышло и постановление по этому поводу оказалось что мэр не тронул зарплаты своих чиновников зато урезал сумму на подписку газет и журналов а также снизил расходы на гсм и текущий ремонт читать полностью,2019-02-01 07:37:58,89507937,[]
6,в хабаровском крае действует уже ледовые переправы за минувшую неделю на территории хабаровского края сотрудники государственной инспекции по маломерным судам мчс россии провели освидетельствование еще трех ледовых переправ читать полностью,2019-02-01 07:32:54,89507937,[]
7,обвиняемый создал сеть коммерческих предприятий без намерения осуществлять законную деятельность он изготавливал поддельные платежные поручения не являющиеся ценными бумагами в процессе своей противоправной деятельности использовал расчетные счета предпринимателей зарегистрированных на подставных лиц читать полностью,2019-02-01 07:22:36,89507937,[]
8,четких сроков до завершения перехода путешественник перед собой не ставил читать полностью,2019-02-01 07:12:04,89507937,[]
9,в дежурную часть отдела мвд россии по советско гаванскому району обратился летний житель города советская гавань мужчина сообщил что с его банковской карты похищены денежные средства хищение денежных средств он обнаружил после того как проверил баланс своей карты читать полностью,2019-02-01 07:12:04,89507937,[]
10,школьники из многодетных семей смогут воспользоваться льготным проездом для этого решаем вопрос с оборудованием автобусов специальными считывающими устройствами читать полностью,2019-02-01 07:06:50,89507937,[]
11,самый высокий показатель у хабаровска где цены на жилье выросли на читать полностью,2019-02-01 06:41:35,89507937,[]
12,после девяти вечера в одном из компьютерных клубов на улице краснореченской инспекторы по делам несовершеннолетних умвд россии по городу хабаровску обнаружили троих подростков ребята увлеченно играли в компьютерные игры читать полностью,2019-02-01 06:36:19,89507937,[]
13,охинцы смогут летать прямым рейсом в хабаровск билеты на февраль уже раскупили спрос на прямые рейсы у жителей самого северного города сахалина довольно высокий читать полностью,2019-02-01 06:30:59,89507937,[]
14,вряд ли в россии найдутся люди не знающие ансамбля березка красавицы лебедушки плывущие в хороводе давно уже стали символом россии символом женственности не так давно о березке был даже снят художественный сериал который побил все рейтинги популярности на телеканале россия читать полностью,2019-02-01 06:05:29,89507937,[]
15,ранее детский омбудсмен выступила с инициативой проверять на стрессоустойчивость будущих воспитателей комментируя информацию о том что воспитатель в одном из детских садов якобы связывала детей и заклеивала им рты скотчем читать полностью,2019-02-01 05:33:37,89507937,[]
16,молодой парень лет от роду вернулся после тюрьмы в вяземский чтобы жить у своей родной бабушки и ухаживать за ней в один из дней преступник напился и ударил пожилую женщину кулаком в голову а потом столкнул ее в погреб и поджег дом читать полностью,2019-02-01 05:23:40,89507937,[]
17,мэр хабаровска сергей кравчук прокомментировал ситуацию с отстранением от работы олега гроо главного дорожника города следственный комитет обвиняет в воспрепятствовании законной предпринимательской деятельности читать полностью,2019-02-01 05:23:38,89507937,[]
18,на данный момент на портал созданном министерством развития дальнего востока совместно с вциом поступило предложений от россиян жители хабаровского края оставили на сайте сообщение с предложениями выведя таким образом свой регион в топ самых активных читать полностью,2019-02-01 05:07:59,89507937,[]
19,ежегодно черные лесорубы на сотни миллионов рублей вырубают тайгу в хабаровском крае среди них встречаются и местные жители и китайцы однако в последние годы количество нарушителей закона из поднебесной становится меньше читать полностью,2019-02-01 04:57:45,89507937,[]
