0,больше полусотни абаканцев поступили в больницу с обморожением,2019-02-01 20:29:18,29380417,[]
1,фургал в инженерной школе комсомольска на амуре,2019-02-01 20:23:48,29380417,[]
2,кузнецова предложила тестировать учителей при приеме на работу,2019-02-01 20:05:17,29380417,[]
3,регионы обяжут создавать списки погребенных в местах воинских захоронений,2019-02-01 19:59:58,29380417,[]
4,полицейские поймали подозреваемого в краже тысяч овец в хакасии,2019-02-01 19:48:58,29380417,[]
5,в черногорске в детсаду мерзнут малыши,2019-02-01 19:35:50,29380417,[]
6,в краснотуранском районе начали разводить бизонов,2019-02-01 18:41:34,29380417,[]
7,типичный черногорск в городе угольщиков разбойное нападение подозреваемые разыскиваются,2019-02-01 18:28:34,29380417,[]
8,генпрокуратура раскроет тайну гибели группы дятлова,2019-02-01 18:07:45,29380417,[]
9,штрафы за неявку в военкомат увеличат в десять раз,2019-02-01 17:55:43,29380417,[]
10,глава хакасии о жестоком убийстве младенца в голове не укладывается,2019-02-01 17:50:37,29380417,[]
11,абакан г перекресток мира аскизская,2019-02-01 14:41:09,29380417,[]
12,как не заразиться гриппом,2019-02-01 14:40:22,29380417,[]
13,подъем уровня воды контроль за ситуацией,2019-02-01 14:39:37,29380417,[]
14,стройки теннисный центр,2019-02-01 14:39:06,29380417,[]
15,в морозы работодатели хакасии должны подумать о горячем питании и отдыхе работников,2019-02-01 14:37:12,29380417,[]
16,жителям хакасии напомнили что делать при обморожении,2019-02-01 14:36:15,29380417,[]
17,авиа рейс абакан тайланд продлили,2019-02-01 14:35:35,29380417,[]
18,в правительстве хакасии обсудили проблемы отопительного сезона,2019-02-01 14:34:52,29380417,[]
19,в минздраве хакасии ажиотаж выпускников подали документы на целевое обучение,2019-02-01 14:33:59,29380417,[]
20,некоммерческие организации хакасии могут выиграть президентские гранты,2019-02-01 14:32:45,29380417,[]
21,режим повышенной готовности введен в абакане,2019-02-01 14:31:34,29380417,[]
22,в подсинем зону подтопления держат на контроле энергетики,2019-02-01 14:30:30,29380417,[]
23,в хакасии из за сильных морозов выросли риски чс,2019-02-01 14:29:22,29380417,[]
24,жители хакасии могут оформить страховку на почте россии,2019-02-01 14:27:41,29380417,[]
25,подтопленные енисеем участки в хакасии превратились в каток,2019-02-01 14:24:08,29380417,[]
26,вторая волна сообщений о минировании пошла по сибири,2019-02-01 14:23:24,29380417,[]
27,в хакасии прошло слияние двух операторов связи,2019-02-01 14:22:53,29380417,[]
28,закрытие моста возле саяно шушенской гэс шокировало жителей саяногорска,2019-02-01 14:22:45,29380417,[]
29,пьяный гонщик пытался уехать от полиции на горящем авто,2019-02-01 10:52:18,29380417,[]
30,в хакасии в горящем доме обнаружили мертвых мужчину и женщину,2019-02-01 10:42:59,29380417,[]
31,полмиллиарда рублей потратит хакасия в этом году на ремонт дорог,2019-02-01 09:12:43,29380417,[]
32,правительство хакасии нашло способ сэкономить на министерствах,2019-02-01 09:08:32,29380417,[]
33,взрывные работы будут проводиться,2019-02-01 07:51:11,29380417,[]
34,на итыгинском кольце автомобиль повис на бордюре,2019-02-01 03:41:39,29380417,[]
35,в абакане ликвидированы наркопритоны,2019-01-31 18:46:40,29380417,[]
36,в россии появится новая строка в квитанциях жкх рублей за страхование жилья,2019-01-31 18:34:49,29380417,[]
37,деньги россиян потратят на спасение венесуэлы,2019-01-31 18:30:38,29380417,[]
38,в абакане из за гриппа и орви на карантин закрыли классов в ти школах и одну группу в детском саду,2019-01-31 18:23:31,29380417,[]
39,скандалы и увольнения в правительстве продолжаются,2019-01-31 17:56:28,29380417,[]
40,внимание паблик поменяет немного облик обложку и название,2019-01-31 17:50:59,29380417,[]
41,в ермаковском автомобиль дпс сбил пенсионерку,2019-01-31 17:33:37,29380417,[]
42,в хакасии пошел в ход кодграббер,2019-01-31 17:27:03,29380417,[]
43,методику оценки бедности изменят в россии,2019-01-31 17:23:33,29380417,[]
44,в хакасии заканчивается сезон охоты на зайцев и соболей,2019-01-31 17:17:33,29380417,[]
45,валентин коновалов поприветствовал участников публичного отчета министерства нацполитики,2019-01-31 17:10:27,29380417,[]
46,у подтопленного дачного поселка островок дежурят полиция и мчс,2019-01-31 16:23:50,29380417,[]
47,минстрой хакасии предложил новые механизмы расселения аварийного жилья,2019-01-31 16:21:35,29380417,[]
48,в абакане появились честные полки с хлебом без продавца,2019-01-31 14:09:39,29380417,[]
49,в красноярске на пенсионерку наехали сразу две машины,2019-01-31 13:29:09,29380417,[]
50,енисей подтопил десятки участков на подсиненских дачах,2019-01-31 13:22:29,29380417,[]
51,депутаты предложили запретить водителям курить за рулем,2019-01-31 07:21:15,29380417,[]
52,уважаемые жители аскизского района,2019-01-31 07:16:25,29380417,[]
53,ямы и неработающие фонари в калинино привлекли внимание прокуратуры,2019-01-31 07:08:46,29380417,[]
54,взрывные работы будут проводиться,2019-01-31 07:05:40,29380417,[]
55,глава хакасии лишил дмитрия панарина министерского кресла,2019-01-31 07:01:10,29380417,[]
56,температура воздуха начнет понижаться уже сегодня ночью,2019-01-31 06:20:36,29380417,[]
57,росреестр предупреждает платить госпошлину придется по новым реквизитам,2019-01-31 04:53:48,29380417,[]
58,старая песня снова учреждения хакасии получают сообщения на электронную почту,2019-01-31 04:46:06,29380417,[]
59,начать новый день с улыбки с положительных эмоций пусть ничего не потревожит с добрым утром,2019-01-31 03:00:11,29380417,[]
60,петля изнасилование и тысяч пенсии история солдата шутова из хакасии,2019-01-30 23:20:38,29380417,[]
61,в черногорске ребенок получил серьезные травмы на батуте предпринимателя будут судить,2019-01-30 21:26:08,29380417,[]
62,жуткое убийство в деревне харой таштыпского района потрясло хакасию как сообщалось ранее годовалого внука сожгли в печи родные бабушка и дед,2019-01-30 21:11:04,29380417,[]
63,ложные сообщения о бомбах в хакасии почему людей никто не эвакуировал,2019-01-30 21:07:06,29380417,[]
64,появилось полное видео драки участкового с собачниками в новосибирске,2019-01-30 19:46:16,29380417,[]
65,доброй ночи дорогие друзья,2019-01-30 19:00:11,29380417,[]
66,уже полтора месяца правительство хакасии пытается смягчить последствия мусорной реформы,2019-01-30 15:04:24,29380417,[]
67,в абакане вынесли приговор сутенеру,2019-01-30 14:53:46,29380417,[]
68,угроза подтопления подсиненских дач миновала,2019-01-30 13:23:54,29380417,[]
69,красноярские предприятия получат от минобороны млрд,2019-01-30 13:22:28,29380417,[]
70,клиентов одного из банков хакасии возмутили тепловые сборы,2019-01-30 13:09:10,29380417,[]
71,пенсионерам северянам оплатили переезд в хакасию,2019-01-30 13:04:31,29380417,[]
72,за помощь в поимке саяногорского грабителя обещано вознаграждение,2019-01-30 13:00:20,29380417,[]
73,в черногорске все школы закрыты на карантин,2019-01-30 12:58:01,29380417,[]
74,большие выплаты жертвам приведут к удорожанию осаго,2019-01-30 12:48:44,29380417,[]
75,валентин коновалов проведет встречу с жителями боградского района,2019-01-30 12:44:50,29380417,[]
76,депутаты хакасии не смогли с первого раза узаконить выделение себе жилья или компенсаций,2019-01-30 12:36:18,29380417,[]
77,в хакасии продадут ненужные фапы,2019-01-30 12:31:05,29380417,[]
78,аскизскому району сулят новые дороги,2019-01-30 12:25:51,29380417,[]
79,зверское убийство в хакасии деды сожгли в печи внука грудничка,2019-01-30 12:23:07,29380417,[]
80,в саяногорске ветеран труда не может дождаться льгот за коммуналку,2019-01-30 05:58:48,29380417,[]
81,правительство хакасии прорабатывает вопрос повышения зарплат низкооплачиваемым категориям бюджетников,2019-01-30 05:48:54,29380417,[]
82,урезонить коллектора приставы хакасии готовы защитить должников,2019-01-30 05:32:01,29380417,[]
83,в период с января по февраля в западной сибири ожидается резкое похолодание местами температура может упасть до отметки с,2019-01-30 05:29:29,29380417,[]
84,перепутал валежник с сухостоем заплати штраф,2019-01-30 05:05:55,29380417,[]
85,накануне на транскаме произошло дтп в котором погиб житель южной осетии еще одного доставили в одно из лечебных учреждений северной осетии он находится в крайне тяжелом состоянии по сообщению информационного агентства рес страшная авария произошла на северном портале рокского тоннеля о силе удара красноречиво говорят кадры которые вы сейчас видите на своих экранах это видео зафиксировали камеры наружного наблюдения видно на какой скорости проносится машина молодых людей уже после дтп в сети появились и фото от автомобиля марки мерседес практически ничего не осталось,2019-01-30 04:56:46,29380417,[]
86,суды стали разрешать доступ в квартиры для проверки опасного ремонта,2019-01-30 04:52:54,29380417,[]
87,в хакасии могут измениться сроки охоты на медведя и волка,2019-01-30 04:51:13,29380417,[]
88,нашлись из тысяч овец угнанных у фермера в хакасии,2019-01-30 04:40:33,29380417,[]
89,женщинам будут засчитывать воспитание детей в трудовой стаж,2019-01-30 04:40:17,29380417,[]
90,доброе утро хорошего дня,2019-01-30 03:00:01,29380417,[]
91,гидрологи хакасии предупреждают о зимнем паводке,2019-01-29 21:57:51,29380417,[]
92,россиянам разрешат ипотечные каникулы,2019-01-29 21:55:22,29380417,[]
93,госдума предложила отменить техосмотр,2019-01-29 20:49:16,29380417,[]
94,по сообщению волонтеров тело баласовой татьяны александровны го года рождения пропавшей в июле го года найдено в бейском районе,2019-01-29 20:37:25,29380417,[]
95,дтп в минусинске,2019-01-29 18:12:16,29380417,[]
96,по хакасии ходят свиной и гонконгский грипп пороги орви превышены,2019-01-29 13:08:10,29380417,[]
97,жительница шарыпово бросила ребенка в хакасии и лишилась его,2019-01-29 13:06:47,29380417,[]
98,погода в хакасии января февраля,2019-01-29 12:57:54,29380417,[]
99,максим шевченко коновалова невозможно скинуть посылая разных шестерок,2019-01-29 12:54:21,29380417,[]
100,в абаканском филиале ржд сотрудников заставляли работать без надбавок,2019-01-29 12:51:32,29380417,[]
101,минюст предложил прощать чиновников за вынужденные взятки,2019-01-29 12:48:55,29380417,[]
